Year,County,State,Administered_Dose_Count,Population,Avg Temp,Max Temp,Min Temp,Death Per 100k
2022.0,Assumption Parish,Louisiana,11029.0,20463.0,69.2,79.4,59.0,2852.18253968254
2023.0,Assumption Parish,Louisiana,11049.0,20160.0,71.6,81.3,61.8,2852.18253968254
2021.0,Atascosa County,Texas,28231.0,49817.0,71.1,82.6,59.6,2834.852464081569
2022.0,Atascosa County,Texas,32995.0,50736.0,71.4,83.9,58.9,2834.852464081569
2023.0,Atascosa County,Texas,32239.0,51784.0,72.8,84.4,61.3,2834.852464081569
2021.0,Atchison County,Kansas,8065.0,16236.0,55.2,66.0,44.5,3078.171828171828
2022.0,Atchison County,Kansas,8841.0,16053.0,53.4,65.3,41.5,3078.171828171828
2023.0,Atchison County,Kansas,8879.0,16016.0,55.7,67.3,44.0,3078.171828171828
2021.0,Atchison County,Missouri,3160.0,5210.0,53.9,64.7,43.0,5600.156647738399
2022.0,Atchison County,Missouri,3465.0,5161.0,51.8,64.0,39.7,5600.156647738399
2023.0,Atchison County,Missouri,3484.0,5107.0,54.0,65.5,42.4,5600.156647738399
2021.0,Athens County,Ohio,34745.0,59096.0,54.2,64.7,43.7,2763.690874876407
2022.0,Athens County,Ohio,36669.0,60881.0,52.8,63.9,41.7,2763.690874876407
2023.0,Athens County,Ohio,36892.0,62706.0,54.6,65.7,43.5,2763.690874876407
2021.0,Atkinson County,Georgia,1870.0,8348.0,66.5,77.7,55.3,2001.6881707464129
2022.0,Atkinson County,Georgia,3982.0,8160.0,66.9,79.4,54.5,2001.6881707464129
2023.0,Atkinson County,Georgia,4003.0,8293.0,68.1,79.7,56.4,2001.6881707464129
2021.0,Atlantic County,New Jersey,197541.0,274956.0,56.5,66.1,46.8,4130.618829779117
2022.0,Atlantic County,New Jersey,221513.0,275382.0,55.5,65.7,45.4,4130.618829779117
2023.0,Atlantic County,New Jersey,222684.0,275213.0,56.9,66.9,46.8,4130.618829779117
2021.0,Atoka County,Oklahoma,5319.0,14294.0,62.7,74.2,51.2,3160.0688468158346
2022.0,Atoka County,Oklahoma,5890.0,14327.0,63.2,75.6,50.7,3160.0688468158346
2023.0,Atoka County,Oklahoma,5949.0,14525.0,64.4,76.3,52.5,3160.0688468158346
2021.0,Attala County,Mississippi,10452.0,17715.0,63.1,74.3,52.0,4896.595426003802
2022.0,Attala County,Mississippi,11619.0,17530.0,63.2,75.5,51.1,4896.595426003802
2023.0,Attala County,Mississippi,11659.0,17359.0,65.4,77.2,53.5,4896.595426003802
2021.0,Audrain County,Missouri,10423.0,24861.0,55.0,64.6,45.3,3648.438140526359
2022.0,Audrain County,Missouri,11336.0,24482.0,53.2,64.0,42.3,3648.438140526359
2023.0,Audrain County,Missouri,11393.0,24394.0,56.3,67.1,45.4,3648.438140526359
2021.0,Audubon County,Iowa,3256.0,5645.0,49.9,60.8,38.9,4409.107336465487
2022.0,Audubon County,Iowa,3399.0,5575.0,47.7,59.5,35.9,4409.107336465487
2023.0,Audubon County,Iowa,3408.0,5534.0,50.3,61.8,38.9,4409.107336465487
2021.0,Auglaize County,Ohio,18152.0,46255.0,52.6,62.1,43.2,3422.366992399566
2022.0,Auglaize County,Ohio,19110.0,45946.0,51.3,61.2,41.3,3422.366992399566
2023.0,Auglaize County,Ohio,19162.0,46050.0,53.3,63.4,43.3,3422.366992399566
2021.0,Augusta County,Virginia,39969.0,77764.0,54.4,65.4,43.3,4737.56182345649
2022.0,Augusta County,Virginia,42310.0,77939.0,53.2,63.8,42.5,4737.56182345649
2023.0,Augusta County,Virginia,42493.0,78247.0,54.8,65.6,43.9,4737.56182345649
2021.0,Aurora County,South Dakota,1645.0,2736.0,49.1,61.3,36.9,3774.263120057512
2022.0,Aurora County,South Dakota,1877.0,2762.0,46.2,59.7,32.6,3774.263120057512
2023.0,Aurora County,South Dakota,1885.0,2782.0,47.7,60.1,35.4,3774.263120057512
2021.0,Austin County,Texas,15533.0,30431.0,70.2,80.3,60.0,2386.589639170376
2022.0,Austin County,Texas,16905.0,31070.0,70.7,81.8,59.5,2386.589639170376
2023.0,Austin County,Texas,16714.0,31677.0,72.5,82.7,62.4,2386.589639170376
2021.0,Autauga County,Alabama,26909.0,59203.0,65.6,76.7,54.5,3001.226343177223
2022.0,Autauga County,Alabama,32287.0,59726.0,65.1,77.2,53.1,3001.226343177223
2023.0,Autauga County,Alabama,32414.0,60342.0,66.4,78.1,54.6,3001.226343177223
2021.0,Avery County,North Carolina,11778.0,17522.0,51.1,60.6,41.7,3376.800865554353
2022.0,Avery County,North Carolina,13454.0,17541.0,50.4,60.2,40.5,3376.800865554353
2023.0,Avery County,North Carolina,13528.0,17561.0,51.4,61.0,41.9,3376.800865554353
2021.0,Avoyelles Parish,Louisiana,20389.0,39261.0,67.1,77.0,57.1,4038.221203915851
2022.0,Avoyelles Parish,Louisiana,22564.0,38715.0,66.8,78.1,55.5,4038.221203915851
2023.0,Avoyelles Parish,Louisiana,22683.0,38408.0,69.3,80.4,58.2,4038.221203915851
2021.0,Baca County,Colorado,1414.0,3490.0,54.6,70.4,38.9,6130.382775119618
2022.0,Baca County,Colorado,1518.0,3435.0,54.0,70.3,37.8,6130.382775119618
2023.0,Baca County,Colorado,1521.0,3344.0,54.7,69.8,39.5,6130.382775119618
2021.0,Bacon County,Georgia,1777.0,11068.0,66.4,77.4,55.3,4431.859043509529
2022.0,Bacon County,Georgia,4008.0,11173.0,67.1,79.4,54.8,4431.859043509529
2023.0,Bacon County,Georgia,4023.0,11124.0,68.4,79.7,57.2,4431.859043509529
2021.0,Bailey County,Texas,3090.0,6803.0,58.7,73.9,43.6,2203.237410071942
2022.0,Bailey County,Texas,3337.0,6803.0,58.7,74.2,43.1,2203.237410071942
2023.0,Bailey County,Texas,3290.0,6672.0,60.1,75.4,44.8,2203.237410071942
2021.0,Baker County,Florida,12113.0,28669.0,68.3,79.6,57.0,2354.7659334461364
2022.0,Baker County,Florida,13258.0,27786.0,69.0,81.1,56.9,2354.7659334461364
2023.0,Baker County,Florida,13306.0,28368.0,70.0,82.1,58.0,2354.7659334461364
2021.0,Baker County,Georgia,1242.0,2824.0,66.9,77.2,56.6,2952.971199416697
2022.0,Baker County,Georgia,1949.0,2792.0,67.2,78.2,56.3,2952.971199416697
2023.0,Baker County,Georgia,1960.0,2743.0,68.0,78.9,57.1,2952.971199416697
2021.0,Baker County,Oregon,13757.0,16880.0,47.4,58.8,35.9,4600.283822138126
2022.0,Baker County,Oregon,14454.0,16937.0,46.1,57.6,34.6,4600.283822138126
2023.0,Baker County,Oregon,14531.0,16912.0,45.8,56.8,34.8,4600.283822138126
2021.0,Baldwin County,Alabama,134757.0,239439.0,67.9,77.7,58.0,3342.708485367268
2022.0,Baldwin County,Alabama,148744.0,246531.0,68.4,78.9,57.8,3342.708485367268
2023.0,Baldwin County,Alabama,149596.0,253507.0,69.8,80.2,59.4,3342.708485367268
2021.0,Baldwin County,Georgia,8235.0,43695.0,64.6,76.9,52.3,4039.542815005991
2022.0,Baldwin County,Georgia,23051.0,43633.0,64.9,77.1,52.7,4039.542815005991
2023.0,Baldwin County,Georgia,23132.0,43396.0,65.8,77.8,53.8,4039.542815005991
2021.0,Ballard County,Kentucky,3150.0,7687.0,59.3,69.1,49.3,3310.472170931153
2022.0,Ballard County,Kentucky,3449.0,7642.0,58.2,69.0,47.5,3310.472170931153
2023.0,Ballard County,Kentucky,3468.0,7582.0,60.3,70.8,49.8,3310.472170931153
2021.0,Baltimore County,Maryland,617032.0,850691.0,56.5,66.5,46.5,3593.689142811142
2022.0,Baltimore County,Maryland,692844.0,845986.0,55.3,65.8,44.9,3593.689142811142
2023.0,Baltimore County,Maryland,697468.0,844703.0,57.1,67.7,46.4,3593.689142811142
2021.0,Baltimore city,Maryland,406407.0,576578.0,,,,5883.175081691107
2022.0,Baltimore city,Maryland,458607.0,569107.0,,,,5883.175081691107
2023.0,Baltimore city,Maryland,463147.0,565239.0,,,,5883.175081691107
2021.0,Bamberg County,South Carolina,7740.0,13117.0,63.9,75.3,52.5,4401.109912131957
2022.0,Bamberg County,South Carolina,8413.0,12950.0,64.4,76.0,52.8,4401.109912131957
2023.0,Bamberg County,South Carolina,8442.0,12974.0,64.5,76.0,53.1,4401.109912131957
2021.0,Bandera County,Texas,11755.0,21528.0,67.3,78.8,55.8,2818.3946636038345
2022.0,Bandera County,Texas,14700.0,22120.0,68.2,81.2,55.2,2818.3946636038345
2023.0,Bandera County,Texas,14501.0,22637.0,69.6,81.8,57.4,2818.3946636038345
2021.0,Banks County,Georgia,3219.0,18538.0,61.9,72.7,51.2,1955.631916721411
2022.0,Banks County,Georgia,6860.0,19342.0,61.9,73.1,50.8,1955.631916721411
2023.0,Banks County,Georgia,6881.0,19789.0,62.7,73.8,51.6,1955.631916721411
2021.0,Banner County,Nebraska,219.0,690.0,49.5,63.9,35.0,
2021.0,Bannock County,Idaho,44167.0,88515.0,47.3,58.7,35.7,3618.362831858407
2022.0,Bannock County,Idaho,54058.0,89625.0,44.7,56.3,33.2,3618.362831858407
2023.0,Bannock County,Idaho,54533.0,90400.0,44.8,55.9,33.7,3618.362831858407
2021.0,Baraga County,Michigan,5321.0,8286.0,42.5,52.5,32.4,3898.916967509025
2022.0,Baraga County,Michigan,5667.0,8283.0,39.0,49.0,28.9,3898.916967509025
2023.0,Baraga County,Michigan,5677.0,8310.0,42.0,51.6,32.4,3898.916967509025
2021.0,Barber County,Kansas,2234.0,4099.0,58.5,71.7,45.3,4126.750184229919
2022.0,Barber County,Kansas,2408.0,4124.0,58.1,72.5,43.6,4126.750184229919
2023.0,Barber County,Kansas,2418.0,4071.0,58.9,72.1,45.6,4126.750184229919
2021.0,Barbour County,Alabama,12753.0,24533.0,65.2,76.2,54.3,3945.495220663006
2022.0,Barbour County,Alabama,14211.0,24700.0,65.4,77.1,53.7,3945.495220663006
2023.0,Barbour County,Alabama,14256.0,24585.0,66.7,77.8,55.6,3945.495220663006
2021.0,Barbour County,West Virginia,8347.0,15449.0,53.6,64.7,42.5,3667.577058134998
2022.0,Barbour County,West Virginia,9239.0,15391.0,51.9,63.6,40.2,3667.577058134998
2023.0,Barbour County,West Virginia,9292.0,15378.0,53.5,65.0,42.1,3667.577058134998
2021.0,Barceloneta Municipio,Puerto Rico,18476.0,,,,,
2022.0,Barceloneta Municipio,Puerto Rico,20988.0,,,,,
2023.0,Barceloneta Municipio,Puerto Rico,20988.0,,,,,
2021.0,Barnes County,North Dakota,6677.0,10815.0,44.3,56.2,32.5,4130.151034868543
2022.0,Barnes County,North Dakota,7089.0,10761.0,39.6,50.5,28.6,4130.151034868543
2023.0,Barnes County,North Dakota,7114.0,10726.0,41.9,52.4,31.3,4130.151034868543
,Barnstable County,Massachusetts,,,,,,4569.012018037845
2021.0,Barnwell County,South Carolina,12790.0,20594.0,64.4,76.1,52.7,2953.978578764611
2022.0,Barnwell County,South Carolina,13908.0,20471.0,64.6,76.4,52.8,2953.978578764611
2023.0,Barnwell County,South Carolina,13944.0,20447.0,64.7,76.2,53.2,2953.978578764611
2021.0,Barranquitas Municipio,Puerto Rico,23222.0,,,,,
2022.0,Barranquitas Municipio,Puerto Rico,25236.0,,,,,
2023.0,Barranquitas Municipio,Puerto Rico,25236.0,,,,,
2021.0,Barren County,Kentucky,21667.0,44598.0,58.2,69.8,46.5,5163.52648418059
2022.0,Barren County,Kentucky,23532.0,44872.0,57.6,69.5,45.7,5163.52648418059
2023.0,Barren County,Kentucky,23626.0,45008.0,59.1,71.0,47.2,5163.52648418059
2021.0,Barron County,Wisconsin,24934.0,46709.0,44.5,55.3,33.7,3945.935558260201
2022.0,Barron County,Wisconsin,26717.0,46715.0,41.0,51.6,30.3,3945.935558260201
2023.0,Barron County,Wisconsin,26839.0,46833.0,44.8,55.1,34.6,3945.935558260201
2021.0,Barrow County,Georgia,18430.0,86727.0,62.4,73.2,51.5,1806.19018880938
2022.0,Barrow County,Georgia,38917.0,89245.0,62.5,73.7,51.2,1806.19018880938
2023.0,Barrow County,Georgia,39063.0,92792.0,63.1,74.3,52.0,1806.19018880938
2021.0,Barry County,Michigan,29751.0,63141.0,50.1,59.8,40.5,2554.5386158475426
2022.0,Barry County,Michigan,31446.0,63402.0,48.3,57.7,38.9,2554.5386158475426
2023.0,Barry County,Michigan,31553.0,63808.0,50.4,59.7,41.0,2554.5386158475426
2021.0,Barry County,Missouri,17884.0,34762.0,57.8,68.6,47.0,3473.699135119807
2022.0,Barry County,Missouri,19576.0,34944.0,57.0,68.7,45.2,3473.699135119807
2023.0,Barry County,Missouri,19641.0,35265.0,58.9,70.5,47.2,3473.699135119807
2021.0,Bartholomew County,Indiana,52129.0,82729.0,54.7,65.0,44.5,4053.426663333452
2022.0,Bartholomew County,Indiana,58762.0,83394.0,54.1,64.7,43.6,4053.426663333452
2023.0,Bartholomew County,Indiana,59286.0,84003.0,56.1,67.0,45.2,4053.426663333452
2021.0,Barton County,Kansas,11750.0,25263.0,55.5,68.0,43.0,3486.0837784649984
2022.0,Barton County,Kansas,12667.0,25058.0,55.0,68.7,41.2,3486.0837784649984
2023.0,Barton County,Kansas,12725.0,24899.0,56.0,69.3,42.8,3486.0837784649984
2021.0,Barton County,Missouri,4324.0,11665.0,57.7,68.1,47.4,3307.475918506521
2022.0,Barton County,Missouri,4639.0,11695.0,57.3,68.6,45.9,3307.475918506521
2023.0,Barton County,Missouri,4657.0,11731.0,58.9,70.7,47.2,3307.475918506521
2021.0,Bartow County,Georgia,21515.0,110936.0,61.4,72.7,50.2,3397.9190027903096
2022.0,Bartow County,Georgia,46922.0,112815.0,60.8,72.6,49.0,3397.9190027903096
2023.0,Bartow County,Georgia,47055.0,115041.0,62.0,73.6,50.3,3397.9190027903096
2021.0,Bastrop County,Texas,57160.0,102276.0,69.1,80.0,58.2,1839.715466969976
2022.0,Bastrop County,Texas,63342.0,106395.0,69.6,81.7,57.4,1839.715466969976
2023.0,Bastrop County,Texas,63833.0,110778.0,71.5,82.8,60.1,1839.715466969976
2021.0,Bates County,Missouri,6799.0,16095.0,57.0,67.2,46.8,3878.8326560768382
2022.0,Bates County,Missouri,7387.0,16170.0,55.9,67.4,44.4,3878.8326560768382
2023.0,Bates County,Missouri,7421.0,16242.0,58.0,69.9,46.2,3878.8326560768382
2021.0,Bath County,Kentucky,7038.0,12795.0,55.6,66.5,44.7,2928.7090558766863
2022.0,Bath County,Kentucky,7669.0,12828.0,54.9,66.4,43.3,2928.7090558766863
2023.0,Bath County,Kentucky,7705.0,12975.0,56.7,68.2,45.1,2928.7090558766863
2021.0,Bath County,Virginia,2010.0,4090.0,53.0,63.8,42.2,5776.351518143668
2022.0,Bath County,Virginia,2083.0,4061.0,51.6,62.8,40.5,5776.351518143668
2023.0,Bath County,Virginia,2089.0,4051.0,53.3,64.5,42.1,5776.351518143668
2021.0,Baxter County,Arkansas,22002.0,42224.0,58.6,69.6,47.5,8032.65306122449
2022.0,Baxter County,Arkansas,23752.0,42485.0,58.1,70.5,45.8,8032.65306122449
2023.0,Baxter County,Arkansas,23874.0,42875.0,59.8,71.5,48.1,8032.65306122449
2021.0,Bay County,Florida,100675.0,179520.0,69.4,78.9,59.9,4373.8762587212805
2022.0,Bay County,Florida,113639.0,185210.0,69.2,79.3,59.2,4373.8762587212805
2023.0,Bay County,Florida,114373.0,190769.0,70.2,80.2,60.1,4373.8762587212805
2021.0,Bay County,Michigan,59674.0,103108.0,49.9,58.9,40.9,5477.073170731707
2022.0,Bay County,Michigan,61584.0,102638.0,47.7,56.6,38.7,5477.073170731707
2023.0,Bay County,Michigan,61688.0,102500.0,49.8,58.2,41.5,5477.073170731707
2021.0,Bayamon Municipio,Puerto Rico,161845.0,,,,,
2022.0,Bayamon Municipio,Puerto Rico,182846.0,,,,,
2023.0,Bayamon Municipio,Puerto Rico,182846.0,,,,,
2021.0,Bayfield County,Wisconsin,13146.0,16322.0,42.8,53.4,32.1,2450.951159878347
2022.0,Bayfield County,Wisconsin,14336.0,16659.0,39.2,49.7,28.7,2450.951159878347
2023.0,Bayfield County,Wisconsin,14393.0,16769.0,42.9,52.7,33.1,2450.951159878347
2021.0,Baylor County,Texas,1525.0,3458.0,64.4,76.7,52.2,5659.832515160266
2022.0,Baylor County,Texas,1629.0,3462.0,65.6,79.1,52.1,5659.832515160266
2023.0,Baylor County,Texas,1602.0,3463.0,66.7,80.0,53.5,5659.832515160266
2021.0,Beadle County,South Dakota,11025.0,19181.0,48.1,60.0,36.1,2853.3510285335105
2022.0,Beadle County,South Dakota,12489.0,19488.0,44.8,57.6,32.0,2853.3510285335105
2023.0,Beadle County,South Dakota,12566.0,19591.0,46.7,58.5,34.9,2853.3510285335105
2021.0,Bear Lake County,Idaho,2842.0,6567.0,42.5,55.0,30.0,2926.396689328998
2022.0,Bear Lake County,Idaho,3286.0,6730.0,39.8,52.6,27.0,2926.396689328998
2023.0,Bear Lake County,Idaho,3294.0,6766.0,39.9,52.1,27.7,2926.396689328998
2021.0,Beaufort County,North Carolina,30696.0,44462.0,62.7,72.8,52.6,4260.24594770801
2022.0,Beaufort County,North Carolina,35332.0,44400.0,62.0,72.3,51.7,4260.24594770801
2023.0,Beaufort County,North Carolina,35646.0,44481.0,62.6,72.7,52.6,4260.24594770801
2021.0,Beaufort County,South Carolina,156907.0,191997.0,67.8,77.3,58.3,3198.327461691937
2022.0,Beaufort County,South Carolina,161501.0,196147.0,67.8,77.3,58.2,3198.327461691937
2023.0,Beaufort County,South Carolina,162920.0,198979.0,67.4,75.9,58.9,3198.327461691937
2021.0,Beauregard Parish,Louisiana,14268.0,36668.0,68.0,77.9,58.2,2845.738181225731
2022.0,Beauregard Parish,Louisiana,16274.0,36624.0,67.7,78.9,56.5,2845.738181225731
2023.0,Beauregard Parish,Louisiana,16336.0,36827.0,70.2,81.5,59.0,2845.738181225731
2021.0,Beaver County,Oklahoma,1894.0,4994.0,58.1,72.2,44.0,2650.458349940215
2022.0,Beaver County,Oklahoma,2128.0,5019.0,57.8,73.0,42.6,2650.458349940215
2023.0,Beaver County,Oklahoma,2146.0,5018.0,58.5,72.6,44.2,2650.458349940215
2021.0,Beaver County,Pennsylvania,103413.0,166967.0,52.2,61.9,42.5,4333.729796958299
2022.0,Beaver County,Pennsylvania,99283.0,165737.0,50.5,60.8,40.2,4333.729796958299
2023.0,Beaver County,Pennsylvania,99878.0,165631.0,52.3,62.6,42.0,4333.729796958299
2021.0,Beaver County,Utah,3521.0,7213.0,51.0,65.3,36.7,3013.963777132587
2022.0,Beaver County,Utah,3876.0,7317.0,50.0,64.5,35.5,3013.963777132587
2023.0,Beaver County,Utah,3890.0,7233.0,48.5,62.3,34.7,3013.963777132587
2021.0,Beaverhead County,Montana,5319.0,9553.0,39.7,51.2,28.2,4046.535154274153
2022.0,Beaverhead County,Montana,5721.0,9747.0,38.0,49.6,26.5,4046.535154274153
2023.0,Beaverhead County,Montana,5734.0,9885.0,38.1,48.9,27.3,4046.535154274153
2021.0,Becker County,Minnesota,19612.0,35336.0,43.0,54.0,32.1,3367.0606240965903
2022.0,Becker County,Minnesota,21576.0,35363.0,38.2,48.4,28.0,3367.0606240965903
2023.0,Becker County,Minnesota,21691.0,35283.0,42.2,52.7,31.6,3367.0606240965903
2021.0,Beckham County,Oklahoma,9894.0,22032.0,61.3,74.3,48.2,4087.650848380365
2022.0,Beckham County,Oklahoma,10701.0,21976.0,61.7,76.0,47.5,4087.650848380365
2023.0,Beckham County,Oklahoma,10748.0,22042.0,62.3,75.9,48.8,4087.650848380365
2021.0,Bedford County,Pennsylvania,20404.0,47487.0,52.4,62.9,42.0,3246.040126715945
2022.0,Bedford County,Pennsylvania,21628.0,47421.0,50.8,62.0,39.7,3246.040126715945
2023.0,Bedford County,Pennsylvania,21706.0,47350.0,52.7,63.9,41.4,3246.040126715945
2021.0,Bedford County,Tennessee,22856.0,51184.0,59.5,70.5,48.4,2706.625200263877
2022.0,Bedford County,Tennessee,25742.0,51964.0,59.4,71.3,47.4,2706.625200263877
2023.0,Bedford County,Tennessee,25818.0,53055.0,60.8,72.5,49.1,2706.625200263877
2021.0,Bedford County,Virginia,38847.0,80242.0,57.6,68.8,46.3,2832.260042931616
2022.0,Bedford County,Virginia,41383.0,80741.0,56.7,67.9,45.6,2832.260042931616
2023.0,Bedford County,Virginia,41482.0,81525.0,57.3,68.3,46.3,2832.260042931616
2021.0,Bee County,Texas,18304.0,30836.0,71.7,82.0,61.5,2852.512155591572
2022.0,Bee County,Texas,20108.0,30992.0,71.5,82.7,60.2,2852.512155591572
2023.0,Bee County,Texas,20201.0,30850.0,73.4,84.4,62.3,2852.512155591572
2021.0,Belknap County,New Hampshire,56709.0,64599.0,47.4,57.4,37.4,3692.3124240700017
2022.0,Belknap County,New Hampshire,61784.0,64705.0,46.7,57.6,35.9,3692.3124240700017
2023.0,Belknap County,New Hampshire,46650.0,65027.0,47.8,57.5,38.1,3692.3124240700017
2021.0,Bell County,Kentucky,13050.0,23834.0,55.2,65.9,44.5,5515.289273920316
2022.0,Bell County,Kentucky,14167.0,23611.0,55.2,66.7,43.7,5515.289273920316
2023.0,Bell County,Kentucky,14230.0,23317.0,56.6,68.0,45.3,5515.289273920316
2021.0,Bell County,Texas,231375.0,380399.0,67.1,77.8,56.5,3170.9618431660783
2022.0,Bell County,Texas,273404.0,387454.0,67.9,79.8,56.1,3170.9618431660783
2023.0,Bell County,Texas,275349.0,393193.0,69.7,80.9,58.5,3170.9618431660783
2021.0,Belmont County,Ohio,35045.0,65899.0,52.8,63.0,42.7,3516.7442003758592
2022.0,Belmont County,Ohio,37919.0,65495.0,51.1,61.8,40.4,3516.7442003758592
2023.0,Belmont County,Ohio,38083.0,64918.0,52.9,63.4,42.3,3516.7442003758592
2021.0,Beltrami County,Minnesota,33170.0,46481.0,42.3,53.1,31.4,3435.506656963055
2022.0,Beltrami County,Minnesota,37462.0,46511.0,36.9,46.9,26.9,3435.506656963055
2023.0,Beltrami County,Minnesota,37729.0,46718.0,41.5,51.8,31.3,3435.506656963055
2021.0,Ben Hill County,Georgia,2857.0,17128.0,66.3,77.3,55.3,4448.855674918263
2022.0,Ben Hill County,Georgia,7609.0,17057.0,66.4,78.5,54.3,4448.855674918263
2023.0,Ben Hill County,Georgia,7651.0,17128.0,67.3,78.7,55.8,4448.855674918263
2021.0,Benewah County,Idaho,5054.0,9895.0,47.3,57.9,36.7,3221.139936348732
2022.0,Benewah County,Idaho,6051.0,10291.0,46.1,56.8,35.5,3221.139936348732
2023.0,Benewah County,Idaho,6135.0,10369.0,47.6,58.0,37.2,3221.139936348732
2021.0,Bennett County,South Dakota,2143.0,3389.0,49.4,62.5,36.4,3570.3479576399395
2022.0,Bennett County,South Dakota,2764.0,3333.0,47.6,61.6,33.6,3570.3479576399395
2023.0,Bennett County,South Dakota,2813.0,3305.0,48.5,60.8,36.3,3570.3479576399395
2021.0,Bennington County,Vermont,17187.0,37431.0,45.2,55.2,35.4,4921.603958798375
2022.0,Bennington County,Vermont,18803.0,37343.0,44.6,56.0,33.3,4921.603958798375
2023.0,Bennington County,Vermont,18945.0,37183.0,46.3,56.1,36.5,4921.603958798375
2021.0,Benson County,North Dakota,3758.0,5773.0,42.6,54.7,30.4,2489.1209747606613
2022.0,Benson County,North Dakota,4316.0,5772.0,37.9,48.6,27.1,2489.1209747606613
2023.0,Benson County,North Dakota,4396.0,5745.0,40.7,51.5,30.0,2489.1209747606613
2021.0,Bent County,Colorado,1483.0,5339.0,54.7,70.7,38.8,3502.904418236226
2022.0,Bent County,Colorado,1601.0,5439.0,53.5,70.0,37.0,3502.904418236226
2023.0,Bent County,Colorado,1607.0,5681.0,53.8,69.4,38.1,3502.904418236226
2021.0,Benton County,Arkansas,170007.0,294297.0,58.8,69.6,48.0,2508.898341869954
2022.0,Benton County,Arkansas,196631.0,302822.0,58.2,70.1,46.3,2508.898341869954
2023.0,Benton County,Arkansas,198001.0,311013.0,59.9,71.7,48.2,2508.898341869954
2021.0,Benton County,Indiana,3718.0,8686.0,52.0,62.0,42.0,2256.844999427197
2022.0,Benton County,Indiana,4094.0,8672.0,50.4,61.0,39.9,2256.844999427197
2023.0,Benton County,Indiana,4116.0,8729.0,52.6,63.5,41.7,2256.844999427197
2021.0,Benton County,Iowa,15329.0,25738.0,49.2,59.8,38.5,2449.9922468599784
2022.0,Benton County,Iowa,16438.0,25742.0,46.7,57.8,35.5,2449.9922468599784
2023.0,Benton County,Iowa,16504.0,25796.0,50.2,61.6,38.8,2449.9922468599784
2021.0,Benton County,Minnesota,17873.0,41533.0,45.3,55.7,34.9,2675.480769230769
2022.0,Benton County,Minnesota,20079.0,41509.0,41.8,51.8,31.9,2675.480769230769
2023.0,Benton County,Minnesota,20268.0,41600.0,45.1,55.0,35.1,2675.480769230769
2021.0,Benton County,Mississippi,4569.0,7638.0,61.2,72.3,50.1,2917.450927668728
2022.0,Benton County,Mississippi,5125.0,7556.0,61.0,73.1,48.9,2917.450927668728
2023.0,Benton County,Mississippi,5149.0,7438.0,62.7,74.2,51.2,2917.450927668728
2021.0,Benton County,Missouri,10031.0,19934.0,56.6,67.0,46.2,4189.373297002725
2022.0,Benton County,Missouri,11105.0,20233.0,55.3,66.8,43.6,4189.373297002725
2023.0,Benton County,Missouri,11163.0,20552.0,57.7,69.5,45.9,4189.373297002725
